id|movie_id|imdb_id|title|description|genres|lda_vector|sim_list
3673|56288|1517489|Spy Kids: All the Time in the World|Eight years after the third film, the OSS has become the world's top spy agency, while the Spy Kids department has since become defunct. A retired spy Marissa (Jessica Alba) is thrown back into the action along with her stepchildren when a maniacal Timekeeper (Jeremy Piven) attempts to take over the world. In order to save the world, Rebecca (Rowan Blanchard) and Cecil (Mason Cook) must team up with their hated stepmother. Carmen and Juni have since also grown up and will provide gadgets to them.|[10751, 35, 28]||
14658|562789|9172182|Sinterklaas en de wakkere nachten|Who's keeping the citizens of a Belgian provincial town out of their sleep? Is it Santa Clause?|[35]||
14774|562788|8609000|Keiner schiebt uns weg||[10770]||
16178|562786|9233860|Conjuring Curse|A cursed house is host to several generations of terror after a witch casts a spell on it for eternity. Over the ensuing decades, deadly paranormal happenings haunt the home's various occupants, as the evil in the walls grows stronger with every victim.|[27]||
16179|562758|9070300|Sine Legibus 1976|The thoughts of Mica Olip, 105, with glimpses into her life. Given voice, the thoughts take us to the bilingual villages of south Carinthia. The year is 1976, when the Austrian national government requests that members of minorities be counted across the country, to establish whether a minority is eligible for bilingual place-name signs. The census is broadly boycotted by the Slovenian minority in Carinthia. In a small mountain village of Sele, four boys decide to carry out a unique operation: to hijack the ballot box.|[99]||
16181|562688|8819170|Buddy|Walking in the forest without being able to see, coming down the stairs or going shopping when one is paralysed, falling asleep with post-traumatic stress disorder: for the protagonists of Buddy, all of this is made possible by the presence of an assistance dog at their side. Edith, 86 years old and blind since adolescence, remembers all of the dogs she has had with her, and their portraits—even if she cannot see them—cover the walls of her house.|[99]||
14858|562685|9269852|MARS: Inside SpaceX|The inside story of SpaceX's plan to get humanity to Mars, providing an unprecedented glimpse into one of the world's most revolutionary companies. A behind-the-scenes journey with Elon Musk and his engineers as they persevere amidst both disheartening setbacks and huge triumphs to advance the space industry faster than we ever thought possible.|[36, 10770, 99]||
14525|562682|9074150|Nithyaharitha Nayakan|A heartwarming romantic comedy that follows a man as he goes through various stages of love - from the first crush to final break-up.|[35]||
16183|562638|9248740|Glorious|It revolves around Glory, a 52-year-old woman who falls in love with Niko, a guy 30 years her junior. They start a risqué May-December love affair, but will struggle to keep their relationship intact amidst social disapproval and judgment.|[18, 10749]||
15143|562618|9184150|Foster Home Seance|When a Foster Home is stricken by tragedy the few remaining children make a pact to always keep in touch.|[27]||
16185|562588|6149944|It's Just A Game|Brianna (Hannah Cohen-Lawlor) is a shy, bashful teen who is constantly getting humiliated by the other girls in her social circle. Her circumstances change when she is kidnapped by a bizarre theatre cult intent on summoning an ancient witch|[27, 53]||
16186|562578|8775280|In the Stillness of Sounds|A renowned sound engineer and biologist, Marc Namblard lives with his family on the edge of a forest in the Vosges mountains in France. During the day (and sometimes at night), Namblard ventures deep into the forest, audio equipment in tow, to capture sounds no one’s heard before: a bee rubbing its legs together, the drumbeat of marching ants, the songs of nocturnal animals, ice cracking beneath a frozen lake. A magical and beguiling documentary that asks us to reconsider how we see – and hear – our world, In The Stillness of Sounds offers a wondrous appreciation of nature’s ecosystem.|[99]||
18218|562458||Variyavan|The movie is about a poor guy shifting from his hometown to a metro city for his career and facing several challenges in order to sustain.|[18]||
10630|562289|9214310|De Pernas Pro Ar 3|The success of the Sex Delícia franchise takes Alice on a trip around the world, visiting various countries in non-stop work. With no time to spare for her home and family, her husband João assumes the role of housekeeper, taking care of their children Paulinho and Clarinha. Tired of all the hustle, Alice decides to retire and give the command of her business to her mother. However, the arrival of Leona, a young competitor, forces her to a change of plans.|[35]||
14835|562288|9298548|Degas: Passion for Perfection|EXHIBITION ON SCREEN journeys from the streets of Paris to the heart of a superb exhibition at the Fitzwilliam Museum in Cambridge, whose extensive collection of Degas’ works is the most representative in Britain. With exclusive access to view rare and diverse works, this film tells a fascinating story of Degas’ pursuit for perfection through both experimentation with new techniques and lessons learnt from studying the past masters.|[99]||
16191|562280|9144672|Kafalar Karışık||[35]||
16192|562268|9546330|Viral||[27]||
16194|562258|9265300|Aire||[18]||
16195|562248||Zhizn' raz|Writer and expatriate Marina receives an invitation to meet graduates. Resigned to the nostalgic impulse, she flies from Europe to Novustoinovsk - a district city in the middle of the country, which has long ceased to exist. There, in the provincial hinterland of the past, her memories and old friends live, all of them ephemeral as television programs from another life. This is a life story about fate of ordinary people, about quarrels, spiritual growth and decline, about hope and changeable memory.|[18]||
18401|562087|7889968|Spiral|Two hours before Karim and Dan are going on a trip to Argentina, Dan leaves their apartment and disappears without any trace. Karim sets out to locate him and face the world, Dan managed to hide.|[53, 18]||
18496|561897||Ashes to Ashes|An ex-cop is thrust back into the world that killed her girlfriend when she agrees to take a brokenhearted young man's case.|[]||
11555|561894|9206562|Make Us Dream|Steven Gerrard became perhaps the greatest player in the history of Liverpool FC, but did so when success and trophies were declining. It became his personal mission to lift the famous club back to the top. That loyalty raised him to God-like status with Liverpool fans, but was an unbearable burden, bringing with it a profound sense of responsibility to live up to their and his own expectations.|[99]||
15051|561882|9090170|Checker Tobi und das Geheimnis unseres Planeten||[10751, 99, 12]||
16199|561845||Through Night and Day|It follows Ben and Jen whose relationship is put to test as they embark on a trip of a lifetime to Jen's lifelong dream destination Iceland.|[18, 10749]||
15367|561589|8560130|Space Guardians 2|When the villainous space moose, Tar Tar the Third, unveils a new secret weapon with awesome powers, The Space Guardians reunite to battle the baddest bad guy yet, and save the universe!|[16]||
16202|561568|8908760|Der letzte Jolly Boy||[99]||
18118|561438|8105964|Marvel Mon Amour|In a new video for the Criterion Channel on FilmStruck, Marvel Comics mastermind Stan Lee talks about his friendship with Alain Resnais.|[99]||
